Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,State_Name,Year,Expanded_Party_Name
11,IND,85,46016667,46016667,2569,1,2566,0.03892565200467108,1.18,6.53,6.53,7,Uttar_Pradesh,1996,INDEPENDENT
11,INL,85,46016667,1853818,4,0,4,0.0,0,0.01,0.34,48,Uttar_Pradesh,1996,INDIAN NATIONAL LEAGUE
11,ISC,85,46016667,638615,1,0,1,0.0,0,0,0.01,49,Uttar_Pradesh,1996,
11,JD,85,46016667,8601431,17,2,6,11.764705882352942,2.35,4.26,22.8,6,Uttar_Pradesh,1996,JANATA DAL
11,JKC,85,46016667,507300,1,0,1,0.0,0,0,0.06,50,Uttar_Pradesh,1996,
11,JP,85,46016667,18137533,32,0,32,0.0,0,0.09,0.22,51,Uttar_Pradesh,1996,JANATA PARTY
11,JSWP,85,46016667,755746,1,0,1,0.0,0,0,0.04,52,Uttar_Pradesh,1996,
11,KRD,85,46016667,755746,1,0,1,0.0,0,0,0.01,53,Uttar_Pradesh,1996,
11,KVMP,85,46016667,1243025,2,0,2,0.0,0,0,0.08,54,Uttar_Pradesh,1996,
11,LD,85,46016667,3570192,7,0,7,0.0,0,0.02,0.28,55,Uttar_Pradesh,1996,
11,MSS,85,46016667,682346,1,0,1,0.0,0,0,0.03,56,Uttar_Pradesh,1996,
11,NDPF,85,46016667,1688233,3,0,3,0.0,0,0.01,0.26,57,Uttar_Pradesh,1996,
11,PHK,85,46016667,682346,1,0,1,0.0,0,0,0.15,58,Uttar_Pradesh,1996,
11,PMSP,85,46016667,3408559,6,0,6,0.0,0,0.02,0.29,59,Uttar_Pradesh,1996,
11,PPNMS,85,46016667,1007614,2,0,2,0.0,0,0,0.09,60,Uttar_Pradesh,1996,
11,PSP,85,46016667,466919,1,0,1,0.0,0,0,0.09,61,Uttar_Pradesh,1996,PRAGATI SHEEL PARTY
11,PSS,85,46016667,507500,1,0,1,0.0,0,0,0.21,62,Uttar_Pradesh,1996,
11,PSSS,85,46016667,3806355,7,0,7,0.0,0,0.01,0.14,63,Uttar_Pradesh,1996,
11,RAM,85,46016667,265302,1,0,1,0.0,0,0,0.51,64,Uttar_Pradesh,1996,
11,RBNNS,85,46016667,265302,1,0,1,0.0,0,0,0.2,65,Uttar_Pradesh,1996,
11,RMEP,85,46016667,999286,2,0,2,0.0,0,0,0.15,66,Uttar_Pradesh,1996,
11,RPI,85,46016667,11764777,22,0,22,0.0,0,0.05,0.18,67,Uttar_Pradesh,1996,REPUBLIC PARTY OF INDIA
11,RSPP,85,46016667,2170966,4,0,4,0.0,0,0.01,0.28,68,Uttar_Pradesh,1996,
11,RSSD,85,46016667,476154,1,0,1,0.0,0,0,0.07,69,Uttar_Pradesh,1996,
11,SABJAN,85,46016667,682346,1,0,1,0.0,0,0,0.02,70,Uttar_Pradesh,1996,
11,SAP,85,46016667,1520550,3,1,1,33.333333333333336,1.18,0.93,28.12,8,Uttar_Pradesh,1996,SAMATA PARTY
11,SHS,85,46016667,14668830,26,0,26,0.0,0,0.07,0.22,71,Uttar_Pradesh,1996,SHIV SENA
11,SKD,85,46016667,639072,1,0,1,0.0,0,0,0.08,72,Uttar_Pradesh,1996,SAMATA KRANTI DAL
11,SLP(R),85,46016667,512792,1,0,1,0.0,0,0,0.17,73,Uttar_Pradesh,1996,
11,SMP,85,46016667,6370746,10,0,10,0.0,0,0.04,0.29,74,Uttar_Pradesh,1996,
11,SP,85,46016667,35154221,64,16,7,25.0,18.82,20.84,27.27,2,Uttar_Pradesh,1996,SAMAJWADI PARTY
11,SSD,85,46016667,3996856,7,0,7,0.0,0,0.02,0.18,75,Uttar_Pradesh,1996,SHOSHIT SAMAJ DAL
11,UPRP,85,46016667,4614953,8,0,8,0.0,0,0.05,0.49,76,Uttar_Pradesh,1996,
11,AIIC(T),42,36700029,5701056,7,0,7,0.0,0,0.05,0.32,6,West_Bengal,1996,ALL INDIA INDIRA CONGRESS (TIWARI)
11,AMB,42,36700029,11521176,13,0,13,0.0,0,0.12,0.39,7,West_Bengal,1996,
11,BJP,42,36700029,36700029,42,0,42,0.0,0,6.88,6.88,8,West_Bengal,1996,BHARATIYA JANATA PARTY
11,BKUS,42,36700029,2006317,2,0,2,0.0,0,0.01,0.13,9,West_Bengal,1996,
11,BMSM,42,36700029,862501,1,0,1,0.0,0,0.01,0.33,10,West_Bengal,1996,
11,BSP,42,36700029,4272972,4,0,4,0.0,0,0.11,0.97,11,West_Bengal,1996,BAHUJAN SAMAJ PARTY
11,CPI,42,36700029,2593575,3,3,0,100.0,7.14,3.81,53.87,4,West_Bengal,1996,COMMUNIST PART OF INDIA
11,CPI(ML)(L),42,36700029,2705587,3,0,3,0.0,0,0.08,1.02,12,West_Bengal,1996,COMMUNIST PARTY OF INDIA  (MARXIST-LENINIST)
11,CPM,42,36700029,27437554,31,23,0,74.19354838709677,54.76,36.7,49.08,1,West_Bengal,1996,COMMUNIST PARTY OF INDIA (MARXIST)
11,FB(S),42,36700029,1824847,2,0,2,0.0,0,0.47,9.46,13,West_Bengal,1996,FORWARD BLOC (SOCIALIST)
11,FBL,42,36700029,2716409,3,3,0,100.0,7.14,3.42,46.15,5,West_Bengal,1996,ALL INDIA FORWARD BLOC
11,HJKP,42,36700029,1673279,2,0,2,0.0,0,0.07,1.43,14,West_Bengal,1996,
11,IDPP,42,36700029,846963,1,0,1,0.0,0,0,0.17,15,West_Bengal,1996,
11,INC,42,36700029,36700029,42,9,0,21.428571428571427,21.43,40.09,40.09,2,West_Bengal,1996,INDIA NATIONAL CONGRESS
11,IND,42,36700029,36700029,194,0,194,0.0,0,2.04,2.04,16,West_Bengal,1996,INDEPENDENT
11,INL,42,36700029,2995899,3,0,3,0.0,0,0.02,0.28,17,West_Bengal,1996,INDIAN NATIONAL LEAGUE
11,JD,42,36700029,440124,1,0,0,0.0,0,0.4,33.56,18,West_Bengal,1996,JANATA DAL
11,JKP,42,36700029,1604042,2,0,2,0.0,0,0.01,0.27,19,West_Bengal,1996,ALL INDIA JHARKHAND PARTY
11,JKP(N),42,36700029,1673279,2,0,2,0.0,0,0.26,5.66,20,West_Bengal,1996,JHARKHAND PARTY (NAREN)
11,JMM,42,36700029,5925849,7,0,7,0.0,0,0.51,3.16,21,West_Bengal,1996,JHARKHAND MUKTI MORCHA
11,JMM(M),42,36700029,1483609,2,0,2,0.0,0,0.01,0.27,22,West_Bengal,1996,JHARKHAND MUKTI MORCHA (MARDI)
11,MUL,42,36700029,8935321,10,0,10,0.0,0,0.07,0.3,23,West_Bengal,1996,INDIAN UNION MUSLIM LEAGUE
11,PBRML,42,36700029,2757120,3,0,3,0.0,0,0.02,0.31,24,West_Bengal,1996,
11,RSP,42,36700029,3512367,4,4,0,100.0,9.52,4.76,49.7,3,West_Bengal,1996,REVOLUTIONARY SOCIALIST PARTY
11,SAP,42,36700029,3059587,4,0,4,0.0,0,0.01,0.11,25,West_Bengal,1996,SAMATA PARTY
11,SHS,42,36700029,6377096,7,0,7,0.0,0,0.07,0.42,26,West_Bengal,1996,SHIV SENA
11,SMP,42,36700029,1493251,2,0,2,0.0,0,0,0.1,27,West_Bengal,1996,
10,BJP,1,107316,107316,1,0,1,0.0,0,4.85,4.85,2,Andaman_&_Nicobar_Islands,1991,BHARATIYA JANATA PARTY
10,CPM,1,107316,107316,1,0,0,0.0,0,44.14,44.14,3,Andaman_&_Nicobar_Islands,1991,COMMUNIST PARTY OF INDIA (MARXIST)
10,INC,1,107316,107316,1,1,0,100.0,100,50.39,50.39,1,Andaman_&_Nicobar_Islands,1991,INDIA NATIONAL CONGRESS
10,IND,1,107316,107316,2,0,2,0.0,0,0.61,0.61,4,Andaman_&_Nicobar_Islands,1991,INDEPENDENT
10,BDLP,42,25488643,526930,1,0,1,0.0,0,0,0.03,7,Andhra_Pradesh,1991,
10,BJP,42,25488643,24961518,41,1,34,2.4390243902439024,2.38,9.63,9.83,3,Andhra_Pradesh,1991,BHARATIYA JANATA PARTY
10,BKUS,42,25488643,668647,1,0,1,0.0,0,0,0.02,8,Andhra_Pradesh,1991,
10,BSP,42,25488643,17640084,29,0,29,0.0,0,0.38,0.54,9,Andhra_Pradesh,1991,BAHUJAN SAMAJ PARTY
10,CPI,42,25488643,1164277,2,1,0,50.0,2.38,1.87,41.03,4,Andhra_Pradesh,1991,COMMUNIST PART OF INDIA
10,CPM,42,25488643,1425971,2,1,0,50.0,2.38,2.43,43.45,5,Andhra_Pradesh,1991,COMMUNIST PARTY OF INDIA (MARXIST)
10,ICS(SCS),42,25488643,527125,1,0,0,0.0,0,0.9,43.61,10,Andhra_Pradesh,1991,INDIAN CONGRESS (SOCIALIST - SARAT CHANDRA SINHA
10,INC,42,25488643,25488643,42,25,1,59.523809523809526,59.52,45.55,45.55,1,Andhra_Pradesh,1991,INDIA NATIONAL CONGRESS
10,IND,42,25488643,25488643,403,0,402,0.0,0,4.1,4.1,11,Andhra_Pradesh,1991,INDEPENDENT
10,IPF,42,25488643,588237,1,0,1,0.0,0,0.03,1.24,12,Andhra_Pradesh,1991,INDIAN PEOPLES FRONT
10,JD,42,25488643,1042608,2,0,1,0.0,0,0.54,13.32,13,Andhra_Pradesh,1991,JANATA DAL
10,JNP,42,25488643,526930,1,0,1,0.0,0,0,0.05,14,Andhra_Pradesh,1991,JAN PARISHAD
10,JP,42,25488643,19739938,32,0,32,0.0,0,0.33,0.42,15,Andhra_Pradesh,1991,JANATA PARTY
10,LAB(B),42,25488643,667018,1,0,1,0.0,0,0,0.07,16,Andhra_Pradesh,1991,
10,LKD,42,25488643,668807,1,0,1,0.0,0,0.01,0.23,17,Andhra_Pradesh,1991,LOK DAL
10,LKP,42,25488643,1094985,2,0,2,0.0,0,0.01,0.26,18,Andhra_Pradesh,1991,
10,MCPI,42,25488643,2256719,4,0,4,0.0,0,0.16,1.77,19,Andhra_Pradesh,1991,
10,MIM,42,25488643,984878,1,1,0,100.0,2.38,1.78,46.18,6,Andhra_Pradesh,1991,ALL INDIA MAJLIS-E ITHEHAD-UL MUSLIMEEN
10,MSD,42,25488643,1195577,2,0,2,0.0,0,0,0.04,20,Andhra_Pradesh,1991,
10,NBP,42,25488643,1277239,2,0,2,0.0,0,0,0.06,21,Andhra_Pradesh,1991,
10,RPK,42,25488643,645726,1,0,1,0.0,0,0,0.09,22,Andhra_Pradesh,1991,REPUBLICAN PARTY OF INDIA (KHOBRAGADE GROUP)
10,SRP,42,25488643,526930,1,0,1,0.0,0,0,0.11,23,Andhra_Pradesh,1991,
10,SSD,42,25488643,610418,1,0,1,0.0,0,0,0.08,24,Andhra_Pradesh,1991,SHOSHIT SAMAJ DAL
10,TDP,42,25488643,21328662,35,13,1,37.142857142857146,30.95,32.26,38.56,2,Andhra_Pradesh,1991,TELUGU DESAM PARTY
10,BJP,2,260901,260901,2,0,2,0.0,0,6.11,6.11,2,Arunachal_Pradesh,1991,BHARATIYA JANATA PARTY
10,INC,2,260901,260901,2,2,0,100.0,100,68.92,68.92,1,Arunachal_Pradesh,1991,INDIA NATIONAL CONGRESS
10,IND,2,260901,260901,1,0,1,0.0,0,0.29,0.29,3,Arunachal_Pradesh,1991,INDEPENDENT
10,JD,2,260901,260901,2,0,0,0.0,0,24.68,24.68,4,Arunachal_Pradesh,1991,JANATA DAL
10,ADC,14,8457986,296680,1,1,0,100.0,7.14,1.65,47.12,3,Assam,1991,AUTONOMOUS STATE DEMAND COMMITTEE
10,AGP,14,8457986,8457986,14,1,6,7.142857142857143,7.14,17.62,17.62,4,Assam,1991,ASOM GANA PARISHAD
10,AJD,14,8457986,1390726,2,0,2,0.0,0,0.1,0.61,7,Assam,1991,
10,AJP,14,8457986,622129,1,0,1,0.0,0,0.1,1.29,8,Assam,1991,Assam Jatiya Parishad
10,BJP,14,8457986,4513166,8,2,4,25.0,14.29,9.6,17.99,2,Assam,1991,BHARATIYA JANATA PARTY
10,CPI,14,8457986,2558365,4,0,4,0.0,0,2.15,7.11,9,Assam,1991,COMMUNIST PART OF INDIA
10,CPM,14,8457986,1204539,2,1,0,50.0,7.14,4.73,33.22,5,Assam,1991,COMMUNIST PARTY OF INDIA (MARXIST)
10,DDP,14,8457986,1190112,2,0,2,0.0,0,0.12,0.86,10,Assam,1991,
10,ICS(SCS),14,8457986,3096090,5,0,5,0.0,0,2.15,5.88,11,Assam,1991,INDIAN CONGRESS (SOCIALIST - SARAT CHANDRA SINHA
10,INC,14,8457986,8457986,14,8,1,57.142857142857146,57.14,28.49,28.49,1,Assam,1991,INDIA NATIONAL CONGRESS
10,IND,14,8457986,8457986,72,1,71,1.3888888888888888,7.14,14.24,14.24,6,Assam,1991,INDEPENDENT
10,IPF,14,8457986,482722,1,0,1,0.0,0,0.3,5.17,12,Assam,1991,INDIAN PEOPLES FRONT
10,JD,14,8457986,3854053,6,0,5,0.0,0,5.16,11.32,13,Assam,1991,JANATA DAL
10,JD(S),14,8457986,1180815,2,0,2,0.0,0,0.05,0.39,14,Assam,1991,JANATA DAL (SECULAR)
10,JP,14,8457986,3980183,6,0,6,0.0,0,0.72,1.53,15,Assam,1991,JANATA PARTY
10,NAGP,14,8457986,6767829,11,0,10,0.0,0,5.85,7.31,16,Assam,1991,NATUN ASOM GANA PARISHAD
10,PTCA,14,8457986,1400369,2,0,2,0.0,0,1.03,6.24,17,Assam,1991,
10,SLP,14,8457986,1333639,2,0,2,0.0,0,1.49,9.43,18,Assam,1991,
10,UMF,14,8457986,2016838,3,0,2,0.0,0,2.44,10.25,19,Assam,1991,
10,URC,14,8457986,5547482,9,0,9,0.0,0,2.01,3.07,20,Assam,1991,
10,ABSP,52,29601854,703370,1,0,1,0.0,0,0,0.02,7,Bihar,1991,
10,AMB,52,29601854,1038476,2,0,2,0.0,0,0.01,0.16,8,Bihar,1991,
10,AZP,52,29601854,650511,1,0,1,0.0,0,0,0.05,9,Bihar,1991,
10,BJP,52,29601854,28943201,51,5,27,9.803921568627452,9.62,15.95,16.31,4,Bihar,1991,BHARATIYA JANATA PARTY
10,BKUS,52,29601854,8351014,15,0,15,0.0,0,0.03,0.1,10,Bihar,1991,
10,BSP,52,29601854,13688605,24,0,24,0.0,0,0.14,0.3,11,Bihar,1991,BAHUJAN SAMAJ PARTY
10,CPI,52,29601854,4965026,8,8,0,100.0,15.38,7.55,45.04,2,Bihar,1991,COMMUNIST PART OF INDIA
10,CPM,52,29601854,807797,1,1,0,100.0,1.92,1.41,51.75,5,Bihar,1991,COMMUNIST PARTY OF INDIA (MARXIST)
10,DBM,52,29601854,1918814,3,0,3,0.0,0,0.01,0.09,12,Bihar,1991,
10,DDP,52,29601854,23216053,41,0,41,0.0,0,0.07,0.09,13,Bihar,1991,
10,DMM,52,29601854,446415,1,0,1,0.0,0,0.01,0.41,14,Bihar,1991,
10,FBL,52,29601854,2277453,4,0,4,0.0,0,0.01,0.11,15,Bihar,1991,ALL INDIA FORWARD BLOC
10,HMS,52,29601854,461803,1,0,1,0.0,0,0,0.16,16,Bihar,1991,AKHIL BHARAT HINDU MAHASABHA
10,ICS(SCS),52,29601854,3944857,7,0,7,0.0,0,0.04,0.27,17,Bihar,1991,INDIAN CONGRESS (SOCIALIST - SARAT CHANDRA SINHA
10,INC,52,29601854,28999752,51,1,18,1.9607843137254901,1.92,23.67,24.16,6,Bihar,1991,INDIA NATIONAL CONGRESS
10,IND,52,29601854,29601854,835,0,834,0.0,0,3.33,3.33,18,Bihar,1991,INDEPENDENT
10,IPF,52,29601854,9407548,17,0,16,0.0,0,1.98,6.23,19,Bihar,1991,INDIAN PEOPLES FRONT
10,JD,52,29601854,20485660,36,31,1,86.11111111111111,59.62,34.14,49.33,1,Bihar,1991,JANATA DAL
10,JF,52,29601854,497729,1,0,1,0.0,0,0.02,1.11,20,Bihar,1991,
10,JKP,52,29601854,4411347,10,0,9,0.0,0,0.35,2.34,21,Bihar,1991,ALL INDIA JHARKHAND PARTY
10,JMM,52,29601854,3678870,8,6,2,75.0,11.54,4.51,36.3,3,Bihar,1991,JHARKHAND MUKTI MORCHA
10,JMS,52,29601854,602102,1,0,1,0.0,0,0,0.02,22,Bihar,1991,
10,JNP,52,29601854,1503703,3,0,3,0.0,0,0.02,0.31,23,Bihar,1991,JAN PARISHAD
10,JP,52,29601854,27789360,48,0,41,0.0,0,5.9,6.29,24,Bihar,1991,JANATA PARTY
10,LAJM,52,29601854,461803,1,0,1,0.0,0,0,0.06,25,Bihar,1991,
10,LKD,52,29601854,10341710,17,0,17,0.0,0,0.12,0.34,26,Bihar,1991,LOK DAL
10,M-COR,52,29601854,580403,1,0,0,0.0,0,0.58,29.59,27,Bihar,1991,MARXIST (CO-ORDINATION)
10,MSD,52,29601854,461803,1,0,1,0.0,0,0,0.16,28,Bihar,1991,
10,PBI,52,29601854,2101955,4,0,4,0.0,0,0.01,0.16,29,Bihar,1991,
10,RRP(S),52,29601854,473793,1,0,1,0.0,0,0,0.09,30,Bihar,1991,
10,SKD,52,29601854,3262031,7,0,7,0.0,0,0.1,0.91,31,Bihar,1991,SAMATA KRANTI DAL
10,SOP(L),52,29601854,3852374,6,0,6,0.0,0,0.01,0.11,32,Bihar,1991,SOCIALIST PARTY (LOHIA)
10,SSD,52,29601854,3525674,6,0,6,0.0,0,0.02,0.2,33,Bihar,1991,SHOSHIT SAMAJ DAL
10,BJP,1,213662,213662,1,0,0,0.0,0,28.8,28.8,2,Chandigarh,1991,BHARATIYA JANATA PARTY
10,BSP,1,213662,213662,1,0,1,0.0,0,4.71,4.71,3,Chandigarh,1991,BAHUJAN SAMAJ PARTY
10,DDP,1,213662,213662,1,0,1,0.0,0,0.07,0.07,4,Chandigarh,1991,
10,FBL,1,213662,213662,1,0,1,0.0,0,0.05,0.05,5,Chandigarh,1991,ALL INDIA FORWARD BLOC
10,INC,1,213662,213662,1,1,0,100.0,100,35.86,35.86,1,Chandigarh,1991,INDIA NATIONAL CONGRESS
10,IND,1,213662,213662,46,0,46,0.0,0,4.12,4.12,6,Chandigarh,1991,INDEPENDENT
10,JD,1,213662,213662,1,0,1,0.0,0,2.76,2.76,7,Chandigarh,1991,JANATA DAL
10,JP,1,213662,213662,1,0,0,0.0,0,23.48,23.48,8,Chandigarh,1991,JANATA PARTY
10,KMS,1,213662,213662,1,0,1,0.0,0,0.09,0.09,9,Chandigarh,1991,
10,MPP,1,213662,213662,1,0,1,0.0,0,0.04,0.04,10,Chandigarh,1991,MAHABHARATH PEOPLE'S PARTY
10,BJP,1,48439,48439,1,0,0,0.0,0,35.39,35.39,2,Dadra_&_Nagar_Haveli,1991,BHARATIYA JANATA PARTY
10,BSP,1,48439,48439,1,0,1,0.0,0,1.81,1.81,3,Dadra_&_Nagar_Haveli,1991,BAHUJAN SAMAJ PARTY
10,DDP,1,48439,48439,1,0,1,0.0,0,0.17,0.17,4,Dadra_&_Nagar_Haveli,1991,
10,INC,1,48439,48439,1,1,0,100.0,100,61.74,61.74,1,Dadra_&_Nagar_Haveli,1991,INDIA NATIONAL CONGRESS
10,IND,1,48439,48439,1,0,1,0.0,0,0.89,0.89,5,Dadra_&_Nagar_Haveli,1991,INDEPENDENT
10,BJP,1,37937,37937,1,1,0,100.0,100,31.88,31.88,1,Daman_&_Diu,1991,BHARATIYA JANATA PARTY
10,DDP,1,37937,37937,1,0,1,0.0,0,0.12,0.12,2,Daman_&_Diu,1991,
10,INC,1,37937,37937,1,0,0,0.0,0,22.73,22.73,3,Daman_&_Diu,1991,INDIA NATIONAL CONGRESS
10,IND,1,37937,37937,8,0,7,0.0,0,42.54,42.54,4,Daman_&_Diu,1991,INDEPENDENT
10,JD,1,37937,37937,1,0,1,0.0,0,2.73,2.73,5,Daman_&_Diu,1991,JANATA DAL
10,AUM,7,2912863,752846,1,0,1,0.0,0,0,0.02,3,Delhi,1991,
10,AZP,7,2912863,752846,1,0,1,0.0,0,0,0.01,4,Delhi,1991,
10,BDP,7,2912863,282998,1,0,1,0.0,0,0.01,0.05,5,Delhi,1991,
10,BJP,7,2912863,2912863,7,5,0,71.42857142857143,71.43,40.21,40.21,1,Delhi,1991,BHARATIYA JANATA PARTY
10,BLMD,7,2912863,2268404,5,0,5,0.0,0,0.04,0.05,6,Delhi,1991,
10,BSNP,7,2912863,752846,1,0,1,0.0,0,0,0.02,7,Delhi,1991,
10,BSP,7,2912863,2912863,7,0,7,0.0,0,0.92,0.92,8,Delhi,1991,BAHUJAN SAMAJ PARTY
10,CPI,7,2912863,752846,1,0,1,0.0,0,0.1,0.37,9,Delhi,1991,COMMUNIST PART OF INDIA
10,DBP,7,2912863,2432939,5,0,5,0.0,0,0.05,0.06,10,Delhi,1991,
10,DDP,7,2912863,2403258,5,0,5,0.0,0,0.04,0.05,11,Delhi,1991,
10,DMM,7,2912863,752846,1,0,1,0.0,0,0,0.02,12,Delhi,1991,
10,DND,7,2912863,2686256,6,0,6,0.0,0,0.19,0.2,13,Delhi,1991,
10,FBL,7,2912863,1516255,2,0,2,0.0,0,0.02,0.03,14,Delhi,1991,ALL INDIA FORWARD BLOC
10,HMS,7,2912863,498832,2,0,2,0.0,0,0.01,0.06,15,Delhi,1991,AKHIL BHARAT HINDU MAHASABHA
10,HSD,7,2912863,752846,1,0,1,0.0,0,0.01,0.03,16,Delhi,1991,HINDUSTANI SHOSHIT DAL
10,INC,7,2912863,2912863,7,2,0,28.571428571428573,28.57,39.57,39.57,2,Delhi,1991,INDIA NATIONAL CONGRESS
10,IND,7,2912863,2912863,399,0,399,0.0,0,2.57,2.57,17,Delhi,1991,INDEPENDENT
10,JC,7,2912863,417852,1,0,1,0.0,0,0.01,0.05,18,Delhi,1991,
10,JD,7,2912863,2912863,7,0,5,0.0,0,14.21,14.21,19,Delhi,1991,JANATA DAL
10,JEM,7,2912863,752846,1,0,1,0.0,0,0,0,20,Delhi,1991,
10,JKMP,7,2912863,763409,1,0,1,0.0,0,0.04,0.15,21,Delhi,1991,
10,JNP,7,2912863,1251678,3,0,3,0.0,0,0.02,0.04,22,Delhi,1991,JAN PARISHAD
10,JP,7,2912863,2912863,7,0,7,0.0,0,1.23,1.23,23,Delhi,1991,JANATA PARTY
10,JPP,7,2912863,633686,2,0,2,0.0,0,0.02,0.09,24,Delhi,1991,JAMMU & KASHMIR PANTHERS PARTY
10,KMS,7,2912863,752846,1,0,1,0.0,0,0.07,0.28,25,Delhi,1991,
10,LHM,7,2912863,1181261,2,0,2,0.0,0,0.02,0.05,26,Delhi,1991,
10,LKD,7,2912863,1669530,4,0,4,0.0,0,0.06,0.1,27,Delhi,1991,LOK DAL
10,LPI(P),7,2912863,752846,1,0,1,0.0,0,0.02,0.09,28,Delhi,1991,
10,MUB,7,2912863,1397095,3,0,3,0.0,0,0.03,0.07,29,Delhi,1991,
10,MUL,7,2912863,979453,2,0,2,0.0,0,0.05,0.14,30,Delhi,1991,INDIAN UNION MUSLIM LEAGUE
10,PRC,7,2912863,2268404,5,0,5,0.0,0,0.02,0.03,31,Delhi,1991,
10,RPI,7,2912863,1273014,3,0,3,0.0,0,0.02,0.04,32,Delhi,1991,REPUBLIC PARTY OF INDIA
10,RPI(A),7,2912863,282998,1,0,1,0.0,0,0.02,0.18,33,Delhi,1991,REPUBLICAN PARTY OF INDIA (A)
10,RPK,7,2912863,226607,1,0,1,0.0,0,0.01,0.07,34,Delhi,1991,REPUBLICAN PARTY OF INDIA (KHOBRAGADE GROUP)
10,RUD,7,2912863,1035844,2,0,2,0.0,0,0.01,0.03,35,Delhi,1991,
10,SAD(M),7,2912863,417852,1,0,1,0.0,0,0.34,2.37,36,Delhi,1991,SHIROMANI AKALI DAL (AMRITSAR)(SIMRANJIT SINGH MANN)
10,SMP,7,2912863,979243,2,0,2,0.0,0,0.08,0.23,37,Delhi,1991,
10,BJP,2,314666,314666,2,0,1,0.0,0,15.61,15.61,2,Goa,1991,BHARATIYA JANATA PARTY
10,BSP,2,314666,314666,2,0,2,0.0,0,0.61,0.61,3,Goa,1991,BAHUJAN SAMAJ PARTY
10,CPI,2,314666,314666,2,0,2,0.0,0,1.48,1.48,4,Goa,1991,COMMUNIST PART OF INDIA
10,DDP,2,314666,162839,1,0,1,0.0,0,0.05,0.11,5,Goa,1991,
10,GLP,2,314666,314666,2,0,2,0.0,0,0.63,0.63,6,Goa,1991,
10,INC,2,314666,314666,2,2,0,100.0,100,57.66,57.66,1,Goa,1991,INDIA NATIONAL CONGRESS
10,IND,2,314666,314666,17,0,17,0.0,0,2.14,2.14,7,Goa,1991,INDEPENDENT
10,JD,2,314666,162839,1,0,1,0.0,0,1.04,2.02,8,Goa,1991,JANATA DAL
10,LKD,2,314666,314666,2,0,2,0.0,0,0.18,0.18,9,Goa,1991,LOK DAL
10,MAG,2,314666,314666,2,0,0,0.0,0,20.58,20.58,10,Goa,1991,MAHARASHTRAWADI GOMANTAK
10,AHF,26,10708877,1389415,3,0,3,0.0,0,0.02,0.12,4,Gujarat,1991,
10,BJP,26,10708877,10708877,26,20,0,76.92307692307692,76.92,50.37,50.37,1,Gujarat,1991,BHARATIYA JANATA PARTY
10,BJS,26,10708877,1449576,3,0,3,0.0,0,0.02,0.15,5,Gujarat,1991,AKHIL BHARATIYA JANA SANGH
10,BSP,26,10708877,335351,1,0,1,0.0,0,0.02,0.57,6,Gujarat,1991,BAHUJAN SAMAJ PARTY
10,DDP,26,10708877,10708877,26,0,26,0.0,0,0.2,0.2,7,Gujarat,1991,
10,DMM,26,10708877,1341813,3,0,3,0.0,0,0.01,0.06,8,Gujarat,1991,
10,FBL,26,10708877,393163,1,0,1,0.0,0,0,0.07,9,Gujarat,1991,ALL INDIA FORWARD BLOC
10,HSH,26,10708877,394169,1,0,1,0.0,0,0,0.08,10,Gujarat,1991,
10,ICS(SCS),26,10708877,380650,1,0,1,0.0,0,0.02,0.44,11,Gujarat,1991,INDIAN CONGRESS (SOCIALIST - SARAT CHANDRA SINHA
10,INC,26,10708877,6994159,16,5,0,31.25,19.23,28.99,44.39,2,Gujarat,1991,INDIA NATIONAL CONGRESS
10,IND,26,10708877,10708877,258,0,257,0.0,0,2.88,2.88,12,Gujarat,1991,INDEPENDENT
10,JD,26,10708877,9969560,24,0,24,0.0,0,3.42,3.67,13,Gujarat,1991,JANATA DAL
10,JD(G),26,10708877,3714718,10,1,0,10.0,3.85,13.07,37.68,3,Gujarat,1991,JANATA DAL (GUJRAT)
10,JNP,26,10708877,436412,1,0,1,0.0,0,0.01,0.27,14,Gujarat,1991,JAN PARISHAD
10,JP,26,10708877,7681733,19,0,19,0.0,0,0.57,0.79,15,Gujarat,1991,JANATA PARTY
10,MSD,26,10708877,1594260,3,0,3,0.0,0,0.02,0.15,16,Gujarat,1991,
10,PBI,26,10708877,1126024,3,0,3,0.0,0,0.01,0.14,17,Gujarat,1991,
10,RPI,26,10708877,1904665,5,0,5,0.0,0,0.04,0.24,18,Gujarat,1991,REPUBLIC PARTY OF INDIA
10,RPK,26,10708877,436412,1,0,1,0.0,0,0.02,0.59,19,Gujarat,1991,REPUBLICAN PARTY OF INDIA (KHOBRAGADE GROUP)
10,SCP,26,10708877,552314,1,0,1,0.0,0,0,0.05,20,Gujarat,1991,
10,SLI,26,10708877,1009859,2,0,2,0.0,0,0.03,0.28,21,Gujarat,1991,
10,SMP,26,10708877,381042,1,0,1,0.0,0,0.01,0.18,22,Gujarat,1991,
10,YVP,26,10708877,5115669,11,0,11,0.0,0,0.26,0.55,23,Gujarat,1991,YUVA VIKAS PARTY
10,BJP,10,6206793,6206793,10,0,9,0.0,0,10.17,10.17,3,Haryana,1991,BHARATIYA JANATA PARTY
