Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,State_Name,Year,Expanded_Party_Name
14,SAP,90,8090591,1509324,18,0,18,0.0,0,0.04,0.21,23,Haryana,2004,SAMATA PARTY
14,SHS,90,8090591,1663291,18,0,18,0.0,0,0.06,0.31,24,Haryana,2004,SHIV SENA
14,SP,90,8090591,5003101,54,0,50,0.0,0,1.69,2.74,25,Haryana,2004,SAMAJWADI PARTY
14,BJP,68,2481446,2481446,68,23,0,33.8235294117647,33.82,44.22,44.22,2,Himachal_Pradesh,2004,BHARATIYA JANATA PARTY
14,BSP,68,2481446,2481446,68,0,68,0.0,0,1.75,1.75,3,Himachal_Pradesh,2004,BAHUJAN SAMAJ PARTY
14,INC,68,2481446,2481446,68,45,0,66.17647058823529,66.18,51.9,51.9,1,Himachal_Pradesh,2004,INDIA NATIONAL CONGRESS
14,IND,68,2481446,2481446,153,0,153,0.0,0,1.67,1.67,4,Himachal_Pradesh,2004,INDEPENDENT
14,JD(S),68,2481446,650008,17,0,17,0.0,0,0.18,0.68,5,Himachal_Pradesh,2004,JANATA DAL (SECULAR)
14,SP,68,2481446,640162,17,0,17,0.0,0,0.29,1.11,6,Himachal_Pradesh,2004,SAMAJWADI PARTY
14,AIFB,87,2230827,1769564,68,0,68,0.0,0,0.24,0.31,8,Jammu_&_Kashmir,2004,ALL INDIA FORWARD BLOC
14,BJP,87,2230827,2230827,87,15,54,17.24137931034483,17.24,23.02,23.02,4,Jammu_&_Kashmir,2004,BHARATIYA JANATA PARTY
14,BSP,87,2230827,1622932,52,0,52,0.0,0,2.23,3.06,9,Jammu_&_Kashmir,2004,BAHUJAN SAMAJ PARTY
14,CPM,87,2230827,146632,16,1,11,6.25,1.15,0.81,12.35,6,Jammu_&_Kashmir,2004,COMMUNIST PARTY OF INDIA (MARXIST)
14,IJP,87,2230827,607945,17,0,17,0.0,0,0.23,0.83,10,Jammu_&_Kashmir,2004,
14,INC,87,2230827,1761990,52,20,7,38.46153846153846,22.99,27.91,35.34,3,Jammu_&_Kashmir,2004,INDIA NATIONAL CONGRESS
14,IND,87,2230827,2230827,630,2,624,0.31746031746031744,2.3,7.34,7.34,5,Jammu_&_Kashmir,2004,INDEPENDENT
14,JD(S),87,2230827,820595,20,0,20,0.0,0,0.07,0.19,11,Jammu_&_Kashmir,2004,JANATA DAL (SECULAR)
14,JKAL,87,2230827,194392,15,0,15,0.0,0,0.07,0.78,12,Jammu_&_Kashmir,2004,JAMMU AND KASHMIR AWAMI LEAGUE
14,JKN,87,2230827,2230827,87,25,31,28.735632183908045,28.74,22.01,22.01,1,Jammu_&_Kashmir,2004,JAMMU & KASHMIR NATIONAL CONFERENCE
14,JKNPP,87,2230827,1956382,67,1,64,1.492537313432836,1.15,3.03,3.46,7,Jammu_&_Kashmir,2004,JAMMU & KASHMIR NATIONAL PANTHERS PARTY
14,JKPDP,87,2230827,674474,46,23,5,50.0,26.44,11.95,39.53,2,Jammu_&_Kashmir,2004,JAMMU & KASHMIR PEOPLES DEMOCRATIC PARTY
14,LJNSP,87,2230827,967227,36,0,36,0.0,0,0.11,0.26,13,Jammu_&_Kashmir,2004,LOK JAN SHAKTI PARTY
14,RLD,87,2230827,146632,16,0,16,0.0,0,0.05,0.76,14,Jammu_&_Kashmir,2004,RASHTRIYA LOK DAL
14,RPI,87,2230827,607945,17,0,17,0.0,0,0.12,0.42,15,Jammu_&_Kashmir,2004,REPUBLIC PARTY OF INDIA
14,SAP,87,2230827,1575172,53,0,53,0.0,0,0.21,0.29,16,Jammu_&_Kashmir,2004,SAMATA PARTY
14,SDP,87,2230827,194392,15,0,15,0.0,0,0.06,0.65,17,Jammu_&_Kashmir,2004,
14,SJP(R),87,2230827,607945,17,0,17,0.0,0,0.15,0.54,18,Jammu_&_Kashmir,2004,SAMAJWADI JANATA PARTY (RASHTRIYA)
14,SP,87,2230827,1428540,37,0,37,0.0,0,0.26,0.41,19,Jammu_&_Kashmir,2004,SAMAJWADI PARTY
14,SPI,87,2230827,1428540,37,0,37,0.0,0,0.14,0.21,20,Jammu_&_Kashmir,2004,
14,ABLTASJ,81,9361052,466400,5,0,5,0.0,0,0.06,1.29,8,Jharkhand,2004,
14,AD,81,9361052,1788509,17,0,17,0.0,0,0.1,0.52,9,Jharkhand,2004,AKALI DAL
14,AJSU,81,9361052,3031407,28,0,26,0.0,0,1.69,5.21,10,Jharkhand,2004,ALL JHARKHAND STUDENTS UNION
14,AMB,81,9361052,776508,6,0,6,0.0,0,0.02,0.27,11,Jharkhand,2004,
14,BJP,81,9361052,9361052,81,16,2,19.753086419753085,19.75,33.01,33.01,3,Jharkhand,2004,BHARATIYA JANATA PARTY
14,BSP,81,9361052,9361052,81,0,80,0.0,0,2.34,2.34,12,Jharkhand,2004,BAHUJAN SAMAJ PARTY
14,CPI,81,9361052,705438,5,4,0,80.0,4.94,3.8,50.47,5,Jharkhand,2004,COMMUNIST PART OF INDIA
14,CPI(ML)(L),81,9361052,5584764,46,0,43,0.0,0,2.16,3.62,13,Jharkhand,2004,COMMUNIST PARTY OF INDIA  (MARXIST-LENINIST)
14,CPM,81,9361052,695754,6,0,5,0.0,0,0.4,5.42,14,Jharkhand,2004,COMMUNIST PARTY OF INDIA (MARXIST)
14,INC,81,9361052,6104204,53,29,13,54.716981132075475,35.8,21.44,32.88,1,Jharkhand,2004,INDIA NATIONAL CONGRESS
14,IND,81,9361052,9361052,403,1,398,0.24813895781637718,1.23,6.89,6.89,7,Jharkhand,2004,INDEPENDENT
14,JD(U),81,9361052,3113492,29,2,21,6.896551724137931,2.47,3.8,11.44,6,Jharkhand,2004,JANATA DAL (UNITED)
14,JDP,81,9361052,520155,6,0,6,0.0,0,0.35,6.31,15,Jharkhand,2004,
14,JKP,81,9361052,3915272,35,0,35,0.0,0,0.61,1.45,16,Jharkhand,2004,ALL INDIA JHARKHAND PARTY
14,JKPP,81,9361052,695754,6,0,6,0.0,0,0.02,0.21,17,Jharkhand,2004,
14,JMM,81,9361052,3632735,30,22,3,73.33333333333333,27.16,16.28,41.95,2,Jharkhand,2004,JHARKHAND MUKTI MORCHA
14,LJNSP,81,9361052,6422196,53,0,53,0.0,0,0.34,0.49,18,Jharkhand,2004,LOK JAN SHAKTI PARTY
14,MCO,81,9361052,941449,6,0,4,0.0,0,1.58,15.66,19,Jharkhand,2004,MARXIST CO-ORDINATION
14,NLP,81,9361052,1992417,18,0,18,0.0,0,0.09,0.43,20,Jharkhand,2004,LOKTANTRIK PARTY PEOPLES
14,NPF,81,9361052,1296663,12,0,12,0.0,0,0.18,1.33,21,Jharkhand,2004,NAGA PEOPLE'S FRONT
14,RJD,81,9361052,1077012,11,7,0,63.63636363636363,8.64,3.51,30.47,4,Jharkhand,2004,RASHTRIYA JANATA DAL
14,RLD,81,9361052,714371,6,0,6,0.0,0,0.05,0.59,22,Jharkhand,2004,RASHTRIYA LOK DAL
14,RSMD,81,9361052,490772,6,0,6,0.0,0,0.07,1.36,23,Jharkhand,2004,RASHTRIYA SAMANTA DAL
14,SAP,81,9361052,2168615,18,0,18,0.0,0,0.15,0.64,24,Jharkhand,2004,SAMATA PARTY
14,SHS,81,9361052,2359481,18,0,18,0.0,0,0.18,0.72,25,Jharkhand,2004,SHIV SENA
14,SLP(L),81,9361052,941449,6,0,6,0.0,0,0.2,1.98,26,Jharkhand,2004,
14,SP,81,9361052,6741932,58,0,58,0.0,0,0.68,0.95,27,Jharkhand,2004,SAMAJWADI PARTY
14,AIFB,224,25076020,827038,8,0,8,0.0,0,0.02,0.47,5,Karnataka,2004,ALL INDIA FORWARD BLOC
14,BJP,224,25076020,21527726,192,109,13,56.770833333333336,48.66,34.74,40.47,1,Karnataka,2004,BHARATIYA JANATA PARTY
14,BSP,224,25076020,7771485,72,0,70,0.0,0,1.22,3.93,6,Karnataka,2004,BAHUJAN SAMAJ PARTY
14,CPI(ML)(L),224,25076020,949130,8,0,8,0.0,0,0.05,1.31,7,Karnataka,2004,COMMUNIST PARTY OF INDIA  (MARXIST-LENINIST)
14,INC,224,25076020,25076020,224,67,2,29.910714285714285,29.91,36.83,36.83,2,Karnataka,2004,INDIA NATIONAL CONGRESS
14,IND,224,25076020,25076020,320,0,320,0.0,0,2.35,2.35,8,Karnataka,2004,INDEPENDENT
14,JD(S),224,25076020,25076020,224,47,117,20.982142857142858,20.98,20.46,20.46,3,Karnataka,2004,JANATA DAL (SECULAR)
14,JD(U),224,25076020,3548294,32,1,23,3.125,0.45,1.86,13.17,4,Karnataka,2004,JANATA DAL (UNITED)
14,JP,224,25076020,5285664,48,0,48,0.0,0,0.63,2.99,9,Karnataka,2004,JANATA PARTY
14,KNDP,224,25076020,18390286,168,0,168,0.0,0,1.39,1.9,10,Karnataka,2004,KANNADA NADU PARTY
14,MUL,224,25076020,827038,8,0,8,0.0,0,0.02,0.52,11,Karnataka,2004,INDIAN UNION MUSLIM LEAGUE
14,RJD,224,25076020,917040,8,0,8,0.0,0,0.06,1.57,12,Karnataka,2004,RASHTRIYA JANATA DAL
14,RSPS,224,25076020,814933,8,0,8,0.0,0,0.06,1.78,13,Karnataka,2004,RASHTRIYA SAMAJ PAKSHA
14,SHS,224,25076020,892332,8,0,8,0.0,0,0.11,3.12,14,Karnataka,2004,SHIV SENA
14,SP,224,25076020,2499527,24,0,24,0.0,0,0.08,0.76,15,Karnataka,2004,SAMAJWADI PARTY
14,USYP,224,25076020,2572115,24,0,24,0.0,0,0.13,1.29,16,Karnataka,2004,
14,AKMDMP,140,15044576,760622,7,0,7,0.0,0,0.01,0.28,10,Kerala,2004,
14,BJP,140,15044576,14300384,133,2,116,1.5037593984962405,1.43,10.39,10.93,9,Kerala,2004,BHARATIYA JANATA PARTY
14,BSP,140,15044576,10501379,98,0,98,0.0,0,0.5,0.71,11,Kerala,2004,BAHUJAN SAMAJ PARTY
14,CPI,140,15044576,2858401,28,19,0,67.85714285714286,13.57,7.88,41.49,2,Kerala,2004,COMMUNIST PART OF INDIA
14,CPI(ML)(L),140,15044576,818853,7,0,7,0.0,0,0.02,0.4,12,Kerala,2004,COMMUNIST PARTY OF INDIA  (MARXIST-LENINIST)
14,CPM,140,15044576,10021100,91,71,0,78.02197802197803,50.71,31.48,47.26,1,Kerala,2004,COMMUNIST PARTY OF INDIA (MARXIST)
14,IFDP,140,15044576,744192,7,3,0,42.857142857142854,2.14,1.7,34.4,8,Kerala,2004,INDIAN FEDERAL DEMOCRATIC PARTY
14,INC,140,15044576,12666411,119,15,0,12.605042016806722,10.71,32.15,38.18,3,Kerala,2004,INDIA NATIONAL CONGRESS
14,IND,140,15044576,15044576,665,7,658,1.0526315789473684,5,4.61,4.61,5,Kerala,2004,INDEPENDENT
14,JD(S),140,15044576,779220,7,7,0,100.0,5,2.25,43.5,6,Kerala,2004,JANATA DAL (SECULAR)
14,JD(U),140,15044576,2775500,28,0,28,0.0,0,0.05,0.28,13,Kerala,2004,JANATA DAL (UNITED)
14,KEC,140,15044576,727964,7,7,0,100.0,5,2.35,48.49,7,Kerala,2004,KERALA CONGRESS
14,KEC(M),140,15044576,744192,7,0,0,0.0,0,1.39,28.16,14,Kerala,2004,KERALA CONGRESS (M)
14,MUL,140,15044576,1633973,14,9,0,64.28571428571429,6.43,4.87,44.8,4,Kerala,2004,INDIAN UNION MUSLIM LEAGUE
14,PDP,140,15044576,729438,7,0,7,0.0,0,0.3,6.27,15,Kerala,2004,PEOPLES DEMOCRATIC PARTY
14,RLD,140,15044576,682233,7,0,7,0.0,0,0.02,0.51,16,Kerala,2004,RASHTRIYA LOK DAL
14,SLAP,140,15044576,642816,7,0,7,0.0,0,0.02,0.46,17,Kerala,2004,
14,AB,4140,388672488,271542,5,0,5,0.0,0,0,0.05,54,Lok_Sabha,2004,
14,ABCD(A),4140,388672488,1429161,16,0,16,0.0,0,0.01,1.37,55,Lok_Sabha,2004,
14,ABDBM,4140,388672488,570814,6,0,6,0.0,0,0,1.35,56,Lok_Sabha,2004,
14,ABHM,4140,388672488,14686760,234,0,234,0.0,0,0.02,0.6,57,Lok_Sabha,2004,AKHIL BHARAT HINDU MAHASABHA
14,ABHS,4140,388672488,347937,6,1,0,16.666666666666668,0.02,0.02,26.5,47,Lok_Sabha,2004,AKHIL BHARATIYA SENA
14,ABJS,4140,388672488,4187844,42,0,42,0.0,0,0,0.23,58,Lok_Sabha,2004,
14,ABLTASJ,4140,388672488,466400,5,0,5,0.0,0,0,1.29,59,Lok_Sabha,2004,
14,ABLTP,4140,388672488,697471,5,0,5,0.0,0,0,0.11,60,Lok_Sabha,2004,
14,ABRAHP,4140,388672488,578649,8,0,8,0.0,0,0,0.48,61,Lok_Sabha,2004,
14,ABRS,4140,388672488,1255597,10,0,10,0.0,0,0,0.17,62,Lok_Sabha,2004,
14,AC,4140,388672488,220618,33,5,2,15.151515151515152,0.12,0.02,34.53,35,Lok_Sabha,2004,ARUNACHAL CONGRESS
14,AD,4140,388672488,37590255,487,1,484,0.2053388090349076,0.02,0.22,2.24,48,Lok_Sabha,2004,AKALI DAL
14,ADMK,4140,388672488,23948369,198,1,0,0.5050505050505051,0.02,2.2,35.67,49,Lok_Sabha,2004,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM
14,AGP,4140,388672488,8794297,109,19,40,17.431192660550458,0.46,0.53,23.53,30,Lok_Sabha,2004,ASOM GANA PARISHAD
14,AIFB,4140,388672488,5651095,128,15,107,11.71875,0.36,0.35,24.01,31,Lok_Sabha,2004,ALL INDIA FORWARD BLOC
14,AIMF,4140,388672488,698106,5,0,5,0.0,0,0,0.7,63,Lok_Sabha,2004,
14,AIMIM,4140,388672488,1959615,14,4,9,28.571428571428573,0.1,0.11,21.29,37,Lok_Sabha,2004,ALL INDIA MAJLIS-E ITHEHAD-UL MUSLIMEEN
14,AITC,4140,388672488,22956431,318,49,118,15.40880503144654,1.18,2.07,35.08,19,Lok_Sabha,2004,ALL INDIA TRINAMOOL CONGRESS
14,AJSU,4140,388672488,3031407,28,0,26,0.0,0,0.04,5.21,64,Lok_Sabha,2004,ALL JHARKHAND STUDENTS UNION
14,AKMDMP,4140,388672488,760622,7,0,7,0.0,0,0,0.28,65,Lok_Sabha,2004,
14,AMB,4140,388672488,3795562,94,0,94,0.0,0,0.01,1,66,Lok_Sabha,2004,
14,ANC,4140,388672488,814047,7,0,7,0.0,0,0,0.1,67,Lok_Sabha,2004,
14,AP,4140,388672488,816700,5,0,5,0.0,0,0,0.04,68,Lok_Sabha,2004,
14,ARP,4140,388672488,5061060,42,0,42,0.0,0,0.01,0.62,69,Lok_Sabha,2004,
14,ASDC,4140,388672488,401010,5,1,0,20.0,0.02,0.03,25.37,50,Lok_Sabha,2004,AUTONOMOUS STATE DEMAND COMMITTEE
14,ASP,4140,388672488,5797953,45,0,45,0.0,0,0.01,0.36,70,Lok_Sabha,2004,
14,BBM,4140,388672488,11745985,96,0,91,0.0,0,0.11,3.65,71,Lok_Sabha,2004,BHARIPA BAHUJAN MAHASANGH
14,BBP,4140,388672488,1518864,12,0,12,0.0,0,0,0.14,72,Lok_Sabha,2004,
14,BED,4140,388672488,694487,6,0,6,0.0,0,0,0.62,73,Lok_Sabha,2004,
14,BEP,4140,388672488,1389741,10,0,10,0.0,0,0,0.88,74,Lok_Sabha,2004,
14,BGTD,4140,388672488,7716941,115,0,115,0.0,0,0.01,0.26,75,Lok_Sabha,2004,
14,BJD,4140,388672488,9936250,84,66,0,78.57142857142857,1.59,1.31,51.14,11,Lok_Sabha,2004,BIJU JANATA DAL
14,BJP,4140,388672488,43628872,2797,1075,485,38.43403646764391,25.97,22.15,197.29,2,Lok_Sabha,2004,BHARATIYA JANATA PARTY
14,BJVP,4140,388672488,816700,5,0,5,0.0,0,0,0.07,76,Lok_Sabha,2004,
14,BKD,4140,388672488,6012304,46,0,46,0.0,0,0.01,0.88,77,Lok_Sabha,2004,BAHUJAN KISAN DAL
14,BKLJP,4140,388672488,616560,13,0,13,0.0,0,0,0.33,78,Lok_Sabha,2004,
14,BKRP,4140,388672488,4599739,35,0,35,0.0,0,0,0.27,79,Lok_Sabha,2004,
14,BLKD,4140,388672488,686485,5,0,5,0.0,0,0,0.33,80,Lok_Sabha,2004,
14,BLP,4140,388672488,704386,5,0,5,0.0,0,0,0.25,81,Lok_Sabha,2004,
14,BMP(AI),4140,388672488,719797,5,0,5,0.0,0,0,0.08,82,Lok_Sabha,2004,
14,BMSM,4140,388672488,2159715,18,0,18,0.0,0,0,0.38,83,Lok_Sabha,2004,
14,BMVP,4140,388672488,1823549,14,0,14,0.0,0,0.01,1.33,84,Lok_Sabha,2004,
14,BNP,4140,388672488,1764269,21,0,20,0.0,0,0.04,7.73,85,Lok_Sabha,2004,BHARATIYA NAVSHAKTI PARTY
14,BNRP,4140,388672488,1243889,10,0,10,0.0,0,0,0.13,86,Lok_Sabha,2004,
14,BPSGKD,4140,388672488,717350,8,0,8,0.0,0,0,0.24,87,Lok_Sabha,2004,
14,BPSP,4140,388672488,666384,6,0,3,0.0,0,0.02,12.97,88,Lok_Sabha,2004,
14,BPTP,4140,388672488,1190803,22,0,22,0.0,0,0,0.05,89,Lok_Sabha,2004,
14,BRP,4140,388672488,450808,7,0,7,0.0,0,0,2.54,90,Lok_Sabha,2004,BHARATIYA RASHTRIYA PARTY
14,BRPP,4140,388672488,7817111,77,0,77,0.0,0,0,0.21,91,Lok_Sabha,2004,
14,BSDP,4140,388672488,618698,5,0,5,0.0,0,0,0.07,92,Lok_Sabha,2004,
14,BSK,4140,388672488,633500,5,0,5,0.0,0,0,0.06,93,Lok_Sabha,2004,
14,BSP,4140,388672488,46384255,2997,107,2611,3.570236903570237,2.58,5.34,44.74,6,Lok_Sabha,2004,BAHUJAN SAMAJ PARTY
14,BVP,4140,388672488,1423322,10,0,10,0.0,0,0,0.32,94,Lok_Sabha,2004,
14,CPI,4140,388672488,15393462,277,73,155,26.353790613718413,1.76,1.41,35.53,9,Lok_Sabha,2004,COMMUNIST PART OF INDIA
14,CPI(ML)(L),4140,388672488,24655453,469,1,454,0.21321961620469082,0.02,0.33,5.19,51,Lok_Sabha,2004,COMMUNIST PARTY OF INDIA  (MARXIST-LENINIST)
14,CPM,4140,388672488,29479087,534,320,116,59.9250936329588,7.73,5.65,74.49,3,Lok_Sabha,2004,COMMUNIST PARTY OF INDIA (MARXIST)
14,CSP,4140,388672488,2041144,24,0,24,0.0,0,0.01,1.21,95,Lok_Sabha,2004,
14,DBP,4140,388672488,1642530,34,0,34,0.0,0,0,0.06,96,Lok_Sabha,2004,
14,DBSP,4140,388672488,1504892,18,0,18,0.0,0,0,0.45,97,Lok_Sabha,2004,
14,DMK,4140,388672488,12101749,96,96,0,100.0,2.32,1.81,58.16,7,Lok_Sabha,2004,DRAVIDA MUMMETRA KAZHAGAM
14,EKD(UP),4140,388672488,1310949,10,0,10,0.0,0,0,0.15,98,Lok_Sabha,2004,
14,ES,4140,388672488,2516983,27,0,25,0.0,0,0.03,5.04,99,Lok_Sabha,2004,
14,EU,4140,388672488,344804,40,0,40,0.0,0,0,1.78,100,Lok_Sabha,2004,
14,FCI,4140,388672488,818630,9,0,9,0.0,0,0,0.13,101,Lok_Sabha,2004,
14,FPM,4140,388672488,416376,32,4,9,12.5,0.1,0.02,21.18,38,Lok_Sabha,2004,FEDERAL PARTY OF MANIPUR
14,GGP,4140,388672488,15948858,222,2,204,0.9009009009009009,0.05,0.19,4.51,43,Lok_Sabha,2004,GONDVANA GANTANTRA PARTY
14,HEAP,4140,388672488,768827,6,0,6,0.0,0,0,0.08,102,Lok_Sabha,2004,
14,HJP,4140,388672488,3626120,24,0,24,0.0,0,0,0.48,103,Lok_Sabha,2004,
14,HM,4140,388672488,1553828,25,0,25,0.0,0,0,0.09,104,Lok_Sabha,2004,
14,HVP,4140,388672488,7354073,81,4,73,4.938271604938271,0.1,0.13,6.88,39,Lok_Sabha,2004,HARYANA VIKAS PARTY
14,IBSP,4140,388672488,705729,5,0,5,0.0,0,0,0.14,105,Lok_Sabha,2004,
14,IFDP,4140,388672488,744192,7,3,0,42.857142857142854,0.07,0.07,34.4,41,Lok_Sabha,2004,INDIAN FEDERAL DEMOCRATIC PARTY
14,IJP,4140,388672488,17476949,172,0,172,0.0,0,0.02,0.39,106,Lok_Sabha,2004,
14,INC,4140,388672488,44638380,3230,1158,565,35.85139318885449,27.97,26.5,230.72,1,Lok_Sabha,2004,INDIA NATIONAL CONGRESS
14,IND,4140,388672488,388672488,17330,64,17132,0.36930178880553954,1.55,4.25,4.25,12,Lok_Sabha,2004,INDEPENDENT
14,INL,4140,388672488,3762974,28,0,28,0.0,0,0.01,0.54,107,Lok_Sabha,2004,INDIAN NATIONAL LEAGUE
14,INLD,4140,388672488,11607654,151,10,90,6.622516556291391,0.24,0.49,16.52,32,Lok_Sabha,2004,INDIAN NATIONAL LOK DAL
14,JCP,4140,388672488,736518,9,0,9,0.0,0,0,0.09,108,Lok_Sabha,2004,
14,JD(S),4140,388672488,22803155,406,56,287,13.793103448275861,1.35,1.47,25.11,15,Lok_Sabha,2004,JANATA DAL (SECULAR)
14,JD(U),4140,388672488,24454331,502,59,319,11.752988047808765,1.43,2.35,37.32,14,Lok_Sabha,2004,JANATA DAL (UNITED)
14,JDP,4140,388672488,5232465,46,0,46,0.0,0,0.03,2.59,109,Lok_Sabha,2004,
14,JHP,4140,388672488,2916264,37,0,37,0.0,0,0,0.3,110,Lok_Sabha,2004,
14,JHSP,4140,388672488,901556,6,0,6,0.0,0,0,0.15,111,Lok_Sabha,2004,
14,JJ,4140,388672488,934370,6,0,6,0.0,0,0,0.08,112,Lok_Sabha,2004,
14,JKAL,4140,388672488,194392,15,0,15,0.0,0,0,0.78,113,Lok_Sabha,2004,JAMMU AND KASHMIR AWAMI LEAGUE
14,JKN,4140,388672488,2230827,87,25,31,28.735632183908045,0.6,0.13,22.01,24,Lok_Sabha,2004,JAMMU & KASHMIR NATIONAL CONFERENCE
14,JKNPP,4140,388672488,2425216,95,1,92,1.0526315789473684,0.02,0.02,2.89,52,Lok_Sabha,2004,JAMMU & KASHMIR NATIONAL PANTHERS PARTY
14,JKP,4140,388672488,5342023,49,0,49,0.0,0,0.02,1.39,114,Lok_Sabha,2004,ALL INDIA JHARKHAND PARTY
14,JKP(N),4140,388672488,2391960,21,0,20,0.0,0,0.02,2.83,115,Lok_Sabha,2004,JHARKHAND PARTY (NAREN)
14,JKPDP,4140,388672488,674474,46,23,5,50.0,0.56,0.07,39.53,27,Lok_Sabha,2004,JAMMU & KASHMIR PEOPLES DEMOCRATIC PARTY
14,JKPP,4140,388672488,695754,6,0,6,0.0,0,0,0.21,116,Lok_Sabha,2004,
14,JMM,4140,388672488,4994786,60,24,26,40.0,0.58,0.48,36.97,25,Lok_Sabha,2004,JHARKHAND MUKTI MORCHA
14,JMP,4140,388672488,657979,7,0,7,0.0,0,0,0.41,117,Lok_Sabha,2004,
14,JP,4140,388672488,24572854,409,1,405,0.24449877750611246,0.02,0.13,2.1,53,Lok_Sabha,2004,JANATA PARTY
14,JSP,4140,388672488,862387,6,0,6,0.0,0,0,0.14,118,Lok_Sabha,2004,
14,JUM,4140,388672488,834504,7,0,7,0.0,0,0,0.31,119,Lok_Sabha,2004,
14,JVP,4140,388672488,572522,5,0,5,0.0,0,0,0.55,120,Lok_Sabha,2004,
14,KEC,4140,388672488,727964,7,7,0,100.0,0.17,0.09,48.49,34,Lok_Sabha,2004,KERALA CONGRESS
14,KEC(M),4140,388672488,744192,7,0,0,0.0,0,0.05,28.16,121,Lok_Sabha,2004,KERALA CONGRESS (M)
14,KKJHS,4140,388672488,2792522,18,0,18,0.0,0,0,0.12,122,Lok_Sabha,2004,
14,KMM,4140,388672488,578501,5,0,5,0.0,0,0,0.1,123,Lok_Sabha,2004,
14,KNDP,4140,388672488,18390286,168,0,168,0.0,0,0.09,1.9,124,Lok_Sabha,2004,KANNADA NADU PARTY
14,KSVP,4140,388672488,695136,6,0,6,0.0,0,0,1,125,Lok_Sabha,2004,
14,KVSP,4140,388672488,1308299,12,0,12,0.0,0,0.01,1.93,126,Lok_Sabha,2004,
14,LBP,4140,388672488,869922,9,0,3,0.0,0,0.05,21.59,127,Lok_Sabha,2004,
14,LCP,4140,388672488,526286,5,0,5,0.0,0,0,0.53,128,Lok_Sabha,2004,
14,LJNSP,4140,388672488,15103730,299,28,250,9.364548494983278,0.68,0.71,18.34,23,Lok_Sabha,2004,LOK JAN SHAKTI PARTY
14,LP(S),4140,388672488,12873328,141,0,141,0.0,0,0.02,0.5,129,Lok_Sabha,2004,
14,LPI(V),4140,388672488,1190803,22,0,22,0.0,0,0,0.42,130,Lok_Sabha,2004,
14,LPSP,4140,388672488,2464298,21,0,21,0.0,0,0,0.4,131,Lok_Sabha,2004,
14,LRP,4140,388672488,5947961,48,0,48,0.0,0,0.01,0.91,132,Lok_Sabha,2004,LOK RAJ PARTY HIMACHAL PRADESH
14,LSD,4140,388672488,678647,6,0,6,0.0,0,0,0.39,133,Lok_Sabha,2004,
14,LSWP,4140,388672488,2030992,23,0,23,0.0,0,0.01,1.12,134,Lok_Sabha,2004,LOKTANTRIK SAMAJWADI PARTY
14,MAG,4140,388672488,550655,40,0,40,0.0,0,0,1.37,135,Lok_Sabha,2004,MAHARASHTRAWADI GOMANTAK
14,MB(S)P,4140,388672488,893111,9,0,9,0.0,0,0,0.19,136,Lok_Sabha,2004,
14,MBT,4140,388672488,986389,7,0,6,0.0,0,0.01,4.82,137,Lok_Sabha,2004,MAJLIS BACHAO TAHREEK
14,MC,4140,388672488,705729,5,0,5,0.0,0,0,0.72,138,Lok_Sabha,2004,
14,MCO,4140,388672488,941449,6,0,4,0.0,0,0.04,15.66,139,Lok_Sabha,2004,MARXIST CO-ORDINATION
14,MCPI(S),4140,388672488,3678400,28,0,28,0.0,0,0.01,1.05,140,Lok_Sabha,2004,
14,MDMK,4140,388672488,2878220,24,24,0,100.0,0.58,0.43,58.14,26,Lok_Sabha,2004,MARUMALARCHI DRAVIDA MUNNETRA KAZHAGAM
14,MJM,4140,388672488,1553828,25,0,25,0.0,0,0,0.04,141,Lok_Sabha,2004,
14,MNF,4140,388672488,344804,40,30,0,75.0,0.72,0.05,52.44,21,Lok_Sabha,2004,MIZO NATIONAL FRONT
14,MNVP,4140,388672488,3037190,25,0,25,0.0,0,0,0.47,142,Lok_Sabha,2004,
14,MPP,4140,388672488,618984,28,4,20,14.285714285714286,0.1,0.02,12.44,40,Lok_Sabha,2004,MAHABHARATH PEOPLE'S PARTY
14,MRRC,4140,388672488,925623,6,0,6,0.0,0,0,0.15,143,Lok_Sabha,2004,
14,MRS,4140,388672488,1020191,7,0,7,0.0,0,0,0.33,144,Lok_Sabha,2004,
14,MUL,4140,388672488,7199450,68,9,54,13.235294117647058,0.22,0.2,10.68,33,Lok_Sabha,2004,INDIAN UNION MUSLIM LEAGUE
14,NBNP,4140,388672488,6385349,73,0,73,0.0,0,0,0.11,145,Lok_Sabha,2004,
14,NCP,4140,388672488,16077668,220,76,68,34.54545454545455,1.84,1.8,43.61,8,Lok_Sabha,2004,NATIONAL CONGRESS PARTY
14,NLP,4140,388672488,9765873,121,2,117,1.6528925619834711,0.05,0.09,3.76,44,Lok_Sabha,2004,LOKTANTRIK PARTY PEOPLES
14,NMNP,4140,388672488,606622,5,0,5,0.0,0,0,0.17,146,Lok_Sabha,2004,
14,NPF,4140,388672488,1512153,72,55,12,76.38888888888889,1.33,0.18,47.12,16,Lok_Sabha,2004,NAGA PEOPLE'S FRONT
