State_Name,Year,Assembly_No,month,Constituency_No,Constituency_Name,Constituency_Type,Candidate,Party,Votes,Position,Vote_Share_Percentage,Last_Position,Last_Candidate,Position_Change,Vote_Share_Change_pct
West_Bengal,1996,11,4,7,MALDA,GEN,SAILEN SARKAR,CPM,327605,2,38.29,2,SAILEN SARKAR,0,-2.6
West_Bengal,1996,11,4,7,MALDA,GEN,BINAY SARKAR,BJP,89255,3,10.43,3,BINAY BHUSAN SARKAR,0,-6.12
West_Bengal,1996,11,4,8,JANGIPUR,GEN,MD. IDRIS ALI,INC,392942,1,45.56,2,MANNAN HOSSAIN,1,9.51
West_Bengal,1996,11,4,8,JANGIPUR,GEN,ABEDIN ZAINAL,CPM,379820,2,44.04,1,ABEDIN ZAINAL,-1,1.43
West_Bengal,1996,11,4,8,JANGIPUR,GEN,SHYAMAL GUPTA,BJP,66095,3,7.66,3,DHANNANJOY DAS,0,-10.76
West_Bengal,1996,11,4,8,JANGIPUR,GEN,ZAKIR HOSSAIN,BMSM,2834,6,0.33,,,,0.33
West_Bengal,1996,11,4,8,JANGIPUR,GEN,MD. ISRAIL,MUL,1735,8,0.2,6,KHAIRUL BASAR,-2,-0.25
West_Bengal,1996,11,4,8,JANGIPUR,GEN,ABDUL HANNAN,PBRML,1545,9,0.18,,,,0.18
West_Bengal,1996,11,4,8,JANGIPUR,GEN,ANESUR RAHAMAN,SAP,747,11,0.09,,,,0.09
West_Bengal,1996,11,4,9,MURSHIDABAD,GEN,MASUDAL HOSSAIN SYED,CPM,452273,1,46.5,1,MASUDAL HOSSAIN SYED,0,-1.86
West_Bengal,1996,11,4,9,MURSHIDABAD,GEN,ANARUL HOSSAIN KHAN,INC,415088,2,42.68,2,ALI HOSSAIN MONDAL,0,8.58
West_Bengal,1996,11,4,9,MURSHIDABAD,GEN,AMULYA MONDOL,BJP,60339,3,6.2,3,AMULYA KR. MONDAL,0,-4.8
West_Bengal,1996,11,4,9,MURSHIDABAD,GEN,ANSARI MOHAMMAD ALI,PBRML,5153,6,0.53,,,,0.53
West_Bengal,1996,11,4,9,MURSHIDABAD,GEN,ABBAS ALI,MUL,2363,8,0.24,9,BISWAS ABDUL LATIF,1,-0.1
West_Bengal,1996,11,4,9,MURSHIDABAD,GEN,NARENDRA NATH BISWAS,AMB,1379,9,0.14,,,,0.14
West_Bengal,1996,11,4,10,BERHAMPORE,GEN,PRAMOTHES MUKHERJEE,RSP,449656,1,48.77,1,NANI BHATACHARYYA,0,5.2
West_Bengal,1996,11,4,10,BERHAMPORE,GEN,SIDDHARTHA SHANKAR RAY,INC,405299,2,43.96,2,KUMAR DIPTI SENGUPTA,0,10.37
West_Bengal,1996,11,4,10,BERHAMPORE,GEN,SUBHENDU BISWAS,BJP,56073,3,6.08,3,PRANAB KUMAR BANERJEE,0,-14.15
West_Bengal,1996,11,4,10,BERHAMPORE,GEN,BADARUDDIN AMED,MUL,1932,6,0.21,,,,0.21
West_Bengal,1996,11,4,10,BERHAMPORE,GEN,HAJI MD.IDRIS,PBRML,1926,7,0.21,,,,0.21
West_Bengal,1996,11,4,10,BERHAMPORE,GEN,CHITTA RANJAN SARKAR,AMB,1266,8,0.14,,,,0.14
West_Bengal,1996,11,4,11,KRISHNAGAR,GEN,AJOAY MUKHOPADHYAY,CPM,408389,1,45.94,1,AJOY MUKHOPADHYAY,0,2.61
West_Bengal,1996,11,4,11,KRISHNAGAR,GEN,SRI JYOTIRMOY BHATTACHARYA,INC,369479,2,41.56,2,JYOTIRMOY BHATTACHARJEE (NITU),0,6.19
West_Bengal,1996,11,4,11,KRISHNAGAR,GEN,CHUNI LAL DATTA,BJP,71289,3,8.02,3,SANTI KUSUM DATTA (CHUNILAL),0,-8.22
West_Bengal,1996,11,4,11,KRISHNAGAR,GEN,ARIJIT MITTER,CPI(ML)(L),10968,4,1.23,,,,1.23
West_Bengal,1996,11,4,11,KRISHNAGAR,GEN,RAGHUNATH BANERJEE,SHS,6422,6,0.72,,,,0.72
West_Bengal,1996,11,4,11,KRISHNAGAR,GEN,SRIMANTA MAZUMDAR,BSP,3274,7,0.37,7,SRIMANTA MAJUMDAR,0,0.01
West_Bengal,1996,11,4,11,KRISHNAGAR,GEN,SEKH RAHAM (RAHAMAN),MUL,2215,9,0.25,,,,0.25
West_Bengal,1996,11,4,11,KRISHNAGAR,GEN,SEKH SUKCHAND,SAP,984,11,0.11,,,,0.11
West_Bengal,1996,11,4,11,KRISHNAGAR,GEN,RANJIT KUMAR BOSE,AIIC(T),975,12,0.11,,,,0.11
West_Bengal,1996,11,4,12,NABADWIP,SC,ASIM BALA,CPM,522151,1,46.98,1,ASIM BALA,0,0.32
West_Bengal,1996,11,4,12,NABADWIP,SC,PROTAP KANTI ROY,INC,483083,2,43.47,2,APUURBALAL MAJUMDAR,0,4.23
West_Bengal,1996,11,4,12,NABADWIP,SC,HARIPADA BISWAS,BJP,80298,3,7.23,3,HARIPADA BISWAS,0,-4.98
West_Bengal,1996,11,4,12,NABADWIP,SC,SATISH CHANDRA BISWAS,BSP,10921,4,0.98,5,SATYA RANJAN RAY,1,0.3
West_Bengal,1996,11,4,12,NABADWIP,SC,REKHA BOSE,AIIC(T),2299,6,0.21,,,,0.21
West_Bengal,1996,11,4,12,NABADWIP,SC,BIRENDRA NATH PODDER,BKUS,1552,8,0.14,,,,0.14
West_Bengal,1996,11,4,13,BARASAT,GEN,CHITTA BASU,FBL,484474,1,46.24,1,CHITTA BASU,0,2.64
West_Bengal,1996,11,4,13,BARASAT,GEN,RANJIT KUMAR PANJA,INC,449127,2,42.86,2,ASHOK KRISHNA DUTT,0,4.32
West_Bengal,1996,11,4,13,BARASAT,GEN,JATINDRA NATH BISWAS,BJP,65722,3,6.27,3,HARASIT GHOSH,0,-7.78
West_Bengal,1996,11,4,13,BARASAT,GEN,MANOJ HOWLADAR,BSP,20814,4,1.99,5,NAKUL MALIK,1,1.12
West_Bengal,1996,11,4,13,BARASAT,GEN,MOKLUKAR RAHMAN,MUL,7304,6,0.7,4,MD. SHADOT ALI,-2,-0.35
West_Bengal,1996,11,4,13,BARASAT,GEN,ACHYUT CHATTERJEE,SHS,5040,7,0.48,,,,0.48
West_Bengal,1996,11,4,13,BARASAT,GEN,ABDUL GAFFAR,INL,1855,9,0.18,,,,0.18
West_Bengal,1996,11,4,14,BASIRHAT,GEN,AJAY CHAKRABORTY,CPI,453126,1,50.63,1,MONORANJAN SUR,0,3.61
West_Bengal,1996,11,4,14,BASIRHAT,GEN,DILIP MAJUMDER,INC,367110,2,41.02,2,SARDAR AMJAD ALI,0,3.42
West_Bengal,1996,11,4,14,BASIRHAT,GEN,RAMENDRA KUMAR BHATTACHARYA,BJP,62620,3,7,3,SUKUMAR BANERJI,0,-6.54
West_Bengal,1996,11,4,14,BASIRHAT,GEN,A K M NASIRUDDIN,INL,4530,5,0.51,,,,0.51
West_Bengal,1996,11,4,14,BASIRHAT,GEN,ALHAZ ABDUS SALAM,MUL,1843,6,0.21,7,AL-GAZ ABDUL SALAM,1,-0.01
West_Bengal,1996,11,4,14,BASIRHAT,GEN,LIAKAT MONDOL,BKUS,1118,7,0.12,,,,0.12
West_Bengal,1996,11,4,15,JOYNAGAR,SC,SANAT KUMAR MANDAL,RSP,418373,1,48.17,1,SANAT KUMAR MANDAL,0,2.16
West_Bengal,1996,11,4,15,JOYNAGAR,SC,JOGESH ROY,INC,274446,2,31.6,2,NARAIYAN NASKAR,0,3.58
West_Bengal,1996,11,4,15,JOYNAGAR,SC,CHANDRA KANTA SARKAR,BJP,42300,4,4.87,4,PRADYOT NASKAR,0,-6.18
West_Bengal,1996,11,4,16,MATHURAPUR,SC,RADHIKA RANJAN PRAMANIK,CPM,410110,1,48.1,1,RADHIKA RANJAN PRAMANICK,0,1
West_Bengal,1996,11,4,16,MATHURAPUR,SC,SUJIT PATWARI,INC,394042,2,46.21,2,MONORANJAN HALDHER,0,1.83
West_Bengal,1996,11,4,16,MATHURAPUR,SC,GADADHAR DAS,BJP,22356,4,2.62,3,ANADI NASKAR,-1,-2.1
West_Bengal,1996,11,4,16,MATHURAPUR,SC,BIDYUT PURKAIT,SHS,1664,5,0.2,,,,0.2
West_Bengal,1996,11,4,17,DIAMOND HARBOUR,GEN,SAMIK LAHIRI,CPM,411844,1,47.37,1,AMAL DUTTA,0,-0.75
West_Bengal,1996,11,4,17,DIAMOND HARBOUR,GEN,AMJAD ALI SARDAR,INC,389318,2,44.77,2,MAYA GHOSH (W),0,3.11
West_Bengal,1996,11,4,17,DIAMOND HARBOUR,GEN,DULAL CHAUDHURI,BJP,55518,3,6.38,3,MUZAFFAR KHAN,0,-2.46
West_Bengal,1996,11,4,17,DIAMOND HARBOUR,GEN,RUHULAMINE MOLLICK,MUL,4365,4,0.5,4,LIAKAT ALI MONDAL,0,-0.03
West_Bengal,1996,11,4,17,DIAMOND HARBOUR,GEN,SANJIB CHATTERJEE,SHS,3381,5,0.39,,,,0.39
West_Bengal,1996,11,4,18,JADAVPUR,GEN,KRISHNA BOSE,INC,499254,1,47.41,2,SANTOSH BHATTACHARYA,1,6.49
West_Bengal,1996,11,4,18,JADAVPUR,GEN,MALINI BHATTACHARYA,CPM,486216,2,46.17,1,MALINI BHATTACHARYA (W),-1,-0.65
West_Bengal,1996,11,4,18,JADAVPUR,GEN,UTTAM BOSE,BJP,52470,3,4.98,3,UTTAM BOSE,0,-5.33
West_Bengal,1996,11,4,18,JADAVPUR,GEN,ARDIHENDU SEN,SHS,5203,4,0.49,,,,0.49
West_Bengal,1996,11,4,18,JADAVPUR,GEN,GHARAMI YUSUF,INL,1910,6,0.18,,,,0.18
West_Bengal,1996,11,4,18,JADAVPUR,GEN,ANUP CHATTERJEE,SMP,777,10,0.07,,,,0.07
West_Bengal,1996,11,4,19,BARRACKPORE,GEN,TARIT BARAN TOPDAR,CPM,399466,1,49.54,1,TARIT BARBAN TOPDAR,0,1.98
West_Bengal,1996,11,4,19,BARRACKPORE,GEN,GHOSAL DEBI,INC,348572,2,43.23,2,DEVI GHOSHAL,0,4.45
West_Bengal,1996,11,4,19,BARRACKPORE,GEN,ASIS RANJAN DAS,BJP,47884,3,5.94,3,SUSHIL KUMAR SANYAL,0,-4.76
West_Bengal,1996,11,4,20,DUM DUM,GEN,NIRMAL KANTI CHATTERJEE,CPM,580455,1,47.39,1,NIRMAL KANTI CHATTERJEE,0,1.3
West_Bengal,1996,11,4,20,DUM DUM,GEN,ASHUTOSH LAHA,INC,522164,2,42.64,2,LAL BAHADUR SINGH,0,7.38
West_Bengal,1996,11,4,20,DUM DUM,GEN,DIBAKAR KUNDU,BJP,107501,3,8.78,3,MONOHAR (AICH BISWASRI),0,-8.05
West_Bengal,1996,11,4,20,DUM DUM,GEN,SURENDRA NATH BISWAS,BSP,6457,4,0.53,4,JAI HIND RAM,0,-0.1
West_Bengal,1996,11,4,21,CALCUTTA NORTH WEST,GEN,DEBI PROSAD PAL,INC,212637,1,48.31,1,DEBI PROSAD PAL,0,6.92
West_Bengal,1996,11,4,21,CALCUTTA NORTH WEST,GEN,SHYAMAL BHATTACHERJEE,JD,147686,2,33.56,2,DILIP CHAKRAVARTY,0,0.09
West_Bengal,1996,11,4,21,CALCUTTA NORTH WEST,GEN,AMAL DUTTA,BJP,59395,3,13.5,3,VICTOR BAERJEE,0,-8.7
West_Bengal,1996,11,4,21,CALCUTTA NORTH WEST,GEN,SAJAL BARDHAN,SMP,710,11,0.16,,,,0.16
West_Bengal,1996,11,4,21,CALCUTTA NORTH WEST,GEN,RANJIT KUMAR ROY,SAP,684,12,0.16,,,,0.16
West_Bengal,1996,11,4,21,CALCUTTA NORTH WEST,GEN,VIDYA SAGAR TIWARI,AIIC(T),623,13,0.14,,,,0.14
West_Bengal,1996,11,4,22,CALCUTTA NORTH EAST,GEN,AJIT KUMAR PANJA,INC,335855,1,51.98,1,AJIT KUMAR PANJA,0,2.46
West_Bengal,1996,11,4,22,CALCUTTA NORTH EAST,GEN,DIPEN GHOSH,CPM,270870,2,41.93,,,,41.93
West_Bengal,1996,11,4,22,CALCUTTA NORTH EAST,GEN,SUBHAS MAITRA,BJP,33246,3,5.15,3,DIBAKAR KUNDU,0,-4.72
West_Bengal,1996,11,4,22,CALCUTTA NORTH EAST,GEN,TIWARI SALIL KUMAR,AIIC(T),616,6,0.1,,,,0.1
West_Bengal,1996,11,4,23,CALCUTTA SOUTH,GEN,MAMATA BANERJEE,INC,438252,1,52.51,1,MAMATA BANERJEE (W),0,0.05
West_Bengal,1996,11,4,23,CALCUTTA SOUTH,GEN,BHARATI MUKHERJEE,CPM,334991,2,40.14,2,BIPLAB DAS GUPTA,0,1.04
West_Bengal,1996,11,4,23,CALCUTTA SOUTH,GEN,SANTI ROY,BJP,45066,3,5.4,3,SOMRAJ DUTTA,0,-1.81
West_Bengal,1996,11,4,23,CALCUTTA SOUTH,GEN,YASMEEN SEN GUPTA,AIIC(T),1527,9,0.18,,,,0.18
West_Bengal,1996,11,4,24,HOWRAH,GEN,PRIYA RANJAN DAS MUNSI,INC,459059,1,47.89,2,PRIYA RANJAN DAS MUNSHI,1,4.12
West_Bengal,1996,11,4,24,HOWRAH,GEN,SUSANTA CHAKRABORTY,CPM,425128,2,44.35,1,SUSANTA CHAKRABORTY S/O SUDHIR,-1,-0.36
West_Bengal,1996,11,4,24,HOWRAH,GEN,ASHISH RAY,BJP,58367,3,6.09,3,SACHINDRA NATH MUKHERJEE,0,-2.7
West_Bengal,1996,11,4,24,HOWRAH,GEN,ANIL BARAN DAS,AMB,1027,9,0.11,,,,0.11
West_Bengal,1996,11,4,25,ULUBERIA,GEN,HANNAN MOLLAH,CPM,415592,1,49.07,1,HANNAN MOLLAH,0,-1.05
West_Bengal,1996,11,4,25,ULUBERIA,GEN,MINATI ADHIKARI,INC,387750,2,45.78,2,MINATI ADHIKARI (W),0,6.1
West_Bengal,1996,11,4,25,ULUBERIA,GEN,MONI LAL BASU,BJP,38010,3,4.49,3,MONILAL BASU,0,-4.34
West_Bengal,1996,11,4,25,ULUBERIA,GEN,MOLLA ROKIYA BEGAM,IDPP,1438,5,0.17,,,,0.17
West_Bengal,1996,11,4,25,ULUBERIA,GEN,CHANDRAHAS KAYAL,AMB,1051,6,0.12,,,,0.12
West_Bengal,1996,11,4,26,SERAMPORE,GEN,PRADIP BHATTACHARYA,INC,449205,1,46.44,2,BIMALKANTI GHOSH,1,5.84
West_Bengal,1996,11,4,26,SERAMPORE,GEN,SUDARSAN ROY CHAUDHURI,CPM,443742,2,45.87,1,SUDARSAN ROY CHOWDHURY,-1,-0.34
West_Bengal,1996,11,4,26,SERAMPORE,GEN,DEBABRATA CHOWDHARY,BJP,60122,3,6.22,3,DWARKA PRASAD THIRANI,0,-5.29
West_Bengal,1996,11,4,26,SERAMPORE,GEN,SWARAJ MUKHOPADHYAY,AIIC(T),9600,4,0.99,,,,0.99
West_Bengal,1996,11,4,27,HOOGHLY,GEN,RUPCHAND PAL,CPM,452353,1,49.3,1,RUPCHAND PAL,0,0.3
West_Bengal,1996,11,4,27,HOOGHLY,GEN,GOURI SANKAR BANERJEE,INC,413856,2,45.11,2,UMASNKAR HALDER,0,3.23
West_Bengal,1996,11,4,27,HOOGHLY,GEN,BISWANATH GHOSH,BJP,37812,3,4.12,3,SUNIL DAS,0,-3.35
West_Bengal,1996,11,4,27,HOOGHLY,GEN,BAIDYANATH TUDU,JMM,6646,4,0.72,,,,0.72
West_Bengal,1996,11,4,27,HOOGHLY,GEN,MANTU DEBNATH,SHS,2389,5,0.26,,,,0.26
West_Bengal,1996,11,4,28,ARAMBAGH,GEN,ANIL BASU,CPM,544289,1,59.57,1,ANIL BASU,0,3.3
West_Bengal,1996,11,4,28,ARAMBAGH,GEN,MONORANJAN HAZRA,INC,317956,2,34.8,2,SK. HASAN IMAM,0,-2.86
West_Bengal,1996,11,4,28,ARAMBAGH,GEN,GOPI NATH DEY,BJP,42779,3,4.68,3,DHRUVA CHAKRAVARTTI,0,-0.01
West_Bengal,1996,11,4,28,ARAMBAGH,GEN,NIKUNJA JANA,AMB,2394,5,0.26,,,,0.26
West_Bengal,1996,11,4,29,PANSKURA,GEN,GEETA MUKHERJEE,CPI,455414,1,54.82,1,GITA MUKHERJEE (W),0,-0.14
West_Bengal,1996,11,4,29,PANSKURA,GEN,PADMA KHASTGIR,INC,344026,2,41.41,2,SUDHANSHU BHOWMIK,0,4.18
West_Bengal,1996,11,4,29,PANSKURA,GEN,AMITABH NAYAK,BJP,15563,3,1.87,3,PANNALAL BHATTACHARYA,0,-4.03
West_Bengal,1996,11,4,29,PANSKURA,GEN,SUBHAS PRAKASH PAL,AMB,891,7,0.11,,,,0.11
West_Bengal,1996,11,4,29,PANSKURA,GEN,SK. MANORAY ALI,MUL,824,8,0.1,,,,0.1
West_Bengal,1996,11,4,30,TAMLUK,GEN,JAYANTA BHATTACHARYA,INC,450473,1,48.67,2,JAYANTA BHATTACHARYA,1,2.65
West_Bengal,1996,11,4,30,TAMLUK,GEN,SETH LAKSHMAN CHANDRA,CPM,442563,2,47.82,1,SATYAGOPAL MISRA,-1,1.66
West_Bengal,1996,11,4,30,TAMLUK,GEN,SASWATI BAG,BJP,19475,3,2.1,3,BHHOLANATH DINDA,0,-2.28
West_Bengal,1996,11,4,31,CONTAI,GEN,SUDHIR GIRI,CPM,397028,1,48.71,1,SUDHIR GIRI,0,1.48
West_Bengal,1996,11,4,31,CONTAI,GEN,NITISH SENGUPTA,INC,372986,2,45.76,2,ABHA MAITI (W),0,1.91
West_Bengal,1996,11,4,31,CONTAI,GEN,AMALESH MISRA,BJP,32924,3,4.04,3,AMELESH MISRA,0,-2.59
West_Bengal,1996,11,4,32,MIDNAPORE,GEN,INDRAJIT GUPTA,CPI,488569,1,56.29,1,INDRAJIT GUPTA,0,1.47
West_Bengal,1996,11,4,32,MIDNAPORE,GEN,D P ROY,INC,277920,2,32.02,2,BIRENDRA BIJOY MALLADEV,0,-0.18
West_Bengal,1996,11,4,32,MIDNAPORE,GEN,MANORANJAN DATTA,BJP,58751,3,6.77,3,MONORANJAN DUTTA,0,-2.74
West_Bengal,1996,11,4,32,MIDNAPORE,GEN,NABA KUMAR SHAU,AMB,7828,5,0.9,,,,0.9
West_Bengal,1996,11,4,32,MIDNAPORE,GEN,JATIN PRATIHAR,JKP(N),7008,7,0.81,,,,0.81
West_Bengal,1996,11,4,32,MIDNAPORE,GEN,SHACHIN MAHATO,HJKP,2305,9,0.27,,,,0.27
West_Bengal,1996,11,4,32,MIDNAPORE,GEN,SARIF MOLLICK,MUL,1831,10,0.21,,,,0.21
West_Bengal,1996,11,4,32,MIDNAPORE,GEN,PRABHAKAR MAHATO,JKP,1721,11,0.2,,,,0.2
West_Bengal,1996,11,4,32,MIDNAPORE,GEN,PADMA LOCHAN ROY,SAP,1046,12,0.12,,,,0.12
West_Bengal,1996,11,4,33,JHARGRAM,ST,RUPCHAND MURMU,CPM,485498,1,60.28,1,RUPCHAND MURMU,0,4.49
West_Bengal,1996,11,4,33,JHARGRAM,ST,SUBODH HANSDA,INC,138234,2,17.16,,,,17.16
West_Bengal,1996,11,4,33,JHARGRAM,ST,NITYANANDA HEMBRAM,JKP(N),87647,3,10.88,,,,10.88
West_Bengal,1996,11,4,33,JHARGRAM,ST,PANCHANAN HANSDA,BJP,40778,4,5.06,3,PANCHANAN HANSDA,-1,-0.29
West_Bengal,1996,11,4,33,JHARGRAM,ST,MATILAL HANSDA,JMM,29321,5,3.64,,,,3.64
West_Bengal,1996,11,4,33,JHARGRAM,ST,RAMESH SINGH,HJKP,21706,6,2.7,,,,2.7
West_Bengal,1996,11,4,33,JHARGRAM,ST,MANGAL BASKEY,AMB,2159,7,0.27,7,MANGAL BASKEY,0,-0.14
West_Bengal,1996,11,4,34,PURULIA,GEN,BIR SING MAHATO,FBL,375559,1,51.02,1,CHITTA RANJAN MAHATA,0,-0.51
West_Bengal,1996,11,4,34,PURULIA,GEN,GOBINDA MUKHERJEE,INC,265689,2,36.09,2,SANAT MUKHERJEE,0,3.87
West_Bengal,1996,11,4,34,PURULIA,GEN,MAHATO SURYA NARAYAN,JMM,64141,3,8.71,3,SURJA NARAIAYN MAHATO,0,-0.94
West_Bengal,1996,11,4,34,PURULIA,GEN,MOHAN LAL CHOUBE,BJP,17839,4,2.42,4,GHANSHYAM MAHATA,0,-1.43
West_Bengal,1996,11,4,34,PURULIA,GEN,GOMASTA PRASAD SOREN,JKP,2544,6,0.35,8,GOMASTA PRASAD SOREN,2,0.03
West_Bengal,1996,11,4,34,PURULIA,GEN,SUNIL KUMAR MAHATO,JMM(M),2019,7,0.27,,,,0.27
West_Bengal,1996,11,4,35,BANKURA,GEN,ACHARIA BASUDEB,CPM,420402,1,56.24,1,BASUDEV ACHARIA,0,-0.08
West_Bengal,1996,11,4,35,BANKURA,GEN,GOURI SANKAR DEY,INC,191415,2,25.61,2,BRAJABASI BISWAS,0,-3.21
West_Bengal,1996,11,4,35,BANKURA,GEN,BILAM MURMU,JMM,59372,3,7.94,,,,7.94
West_Bengal,1996,11,4,35,BANKURA,GEN,GUNAMOY CHATTOPADHYAY,BJP,40213,4,5.38,3,GUNAMOY CHATTERJEE,-1,-3.5
West_Bengal,1996,11,4,35,BANKURA,GEN,KALYAN MUKHERJEE,SHS,2668,8,0.36,,,,0.36
West_Bengal,1996,11,4,35,BANKURA,GEN,KISKU NANDALAL,JMM(M),2039,9,0.27,,,,0.27
West_Bengal,1996,11,4,36,VISHNUPUR,SC,SANDHYA BAURI,CPM,480777,1,58.14,1,SUKHENDU KHAN,0,-0.43
West_Bengal,1996,11,4,36,VISHNUPUR,SC,ASHIS RAJAK,INC,214931,2,25.99,2,SADHAN MAJHI,0,-6.19
West_Bengal,1996,11,4,36,VISHNUPUR,SC,PRAVAKAR MONDAL,BJP,79357,3,9.6,3,PROVAKAR MONDAL,0,1.48
West_Bengal,1996,11,4,37,DURGAPUR,SC,SUNIL KHAN,CPM,496250,1,55.68,1,PURNA CHANDRA MALIK,0,0.33
West_Bengal,1996,11,4,37,DURGAPUR,SC,CHITTARANJAN PRAMANIK,INC,314537,2,35.29,2,BHAGABAT MAJI,0,4.56
West_Bengal,1996,11,4,37,DURGAPUR,SC,BYOMSANKAR RUIDAS,BJP,73599,3,8.26,3,BYOM SNAKAR RUIDAS,0,-3.18
West_Bengal,1996,11,4,37,DURGAPUR,SC,PARESH NATH DHIBAR,AMB,4390,4,0.49,,,,0.49
West_Bengal,1996,11,4,38,ASANSOL,GEN,HARADHAN ROY,CPM,376806,1,46.37,1,HARADHAN ROY,0,1.24
West_Bengal,1996,11,4,38,ASANSOL,GEN,SUKUMAR BANDYOPADHYAY,INC,329856,2,40.6,2,DEBA PRASAD ROY,0,8.99
West_Bengal,1996,11,4,38,ASANSOL,GEN,SURENDRANATH LAMBA,BJP,69737,3,8.58,3,KINKAR TAPANANDA BRAHMACHARI,0,-10.76
West_Bengal,1996,11,4,38,ASANSOL,GEN,AJIT SOREN,JMM,8467,5,1.04,,,,1.04
West_Bengal,1996,11,4,38,ASANSOL,GEN,GAANTY MANIK,AMB,3205,7,0.39,,,,0.39
West_Bengal,1996,11,4,38,ASANSOL,GEN,KISHORE CHATTERJEE,AIIC(T),2737,8,0.34,,,,0.34
West_Bengal,1996,11,4,39,BURDWAN,GEN,BALAI RAY,CPM,578279,1,59.92,1,SUDHIR RAY,0,2.91
West_Bengal,1996,11,4,39,BURDWAN,GEN,RITESH KUMAR DUTTA,INC,315565,2,32.7,2,ASIT BARAN PATRA,0,2.06
West_Bengal,1996,11,4,39,BURDWAN,GEN,SATYENDRA NARAYAN RAY,BJP,54917,3,5.69,3,SATYEN ROY,0,-5.03
West_Bengal,1996,11,4,39,BURDWAN,GEN,RABILAL HANSDA,JMM,10015,4,1.04,5,CHARAN HANSDA,1,0.56
West_Bengal,1996,11,4,40,KATWA,GEN,MAHABOOB ZAHEDI,CPM,475264,1,50.46,1,SAIFUDDIN CHOWDHRY,0,0.22
West_Bengal,1996,11,4,40,KATWA,GEN,NURUL ISLAM,INC,369062,2,39.19,,,,39.19
West_Bengal,1996,11,4,40,KATWA,GEN,SHIBA PRASAD ROY,BJP,77338,3,8.21,3,SHANTI ROY,0,-7.55
West_Bengal,1996,11,4,40,KATWA,GEN,GOPENATH BASKEY,JMM,9078,4,0.96,6,GOPINATH BASKEY,2,0.16
West_Bengal,1996,11,4,40,KATWA,GEN,PARESH BANERJEE,CPI(ML)(L),6277,5,0.67,,,,0.67
West_Bengal,1996,11,4,41,BOLPUR,GEN,SOMNATH CHATTERJEE,CPM,471549,1,60.55,1,CHATTERJEE SOMNATH,0,3.91
West_Bengal,1996,11,4,41,BOLPUR,GEN,SUNIL DAS,INC,217903,2,27.98,,,,27.98
West_Bengal,1996,11,4,41,BOLPUR,GEN,TARA PROSANNA SINHA,BJP,76548,3,9.83,3,TARA PRASANNA SINGHA,0,-7.02
West_Bengal,1996,11,4,42,BIRBHUM,SC,RAMCHANDRA DOME,CPM,402893,1,50.35,1,DOME RAMCHANDRA,0,0.64
West_Bengal,1996,11,4,42,BIRBHUM,SC,MAMATA SAHA,INC,291873,2,36.48,2,SUBHENDU MONDAL,0,11.01
West_Bengal,1996,11,4,42,BIRBHUM,SC,BISWANATH MONDAL,BJP,88343,3,11.04,3,BISWANATH MONDAL,0,-9.92
West_Bengal,1991,10,5,1,COOCH BEHAR,SC,AMAR ROY PRADHAN,FBL,414037,1,50.53,1,AMAR ROY PRADHAN,0,-0.82
West_Bengal,1991,10,5,1,COOCH BEHAR,SC,SABITA RAY (W),INC,281805,2,34.39,2,SABITA ROY,0,-10.46
West_Bengal,1991,10,5,1,COOCH BEHAR,SC,BHABENDRA NATH BARMAN,BJP,106251,3,12.97,,,,12.97
West_Bengal,1991,10,5,1,COOCH BEHAR,SC,MAHENDRA NATH DAS,BSP,14081,4,1.72,3,MAHENDRA NATH DAS,-1,-1.01
West_Bengal,1991,10,5,2,ALIPURDUARS,ST,PIUS TIRKEY,RSP,365370,1,52.82,1,PIUS TIRKEY,0,-2.11
West_Bengal,1991,10,5,2,ALIPURDUARS,ST,PHILIP MINJ,INC,235258,2,34.01,2,DENIS LAKRA,0,-8.67
West_Bengal,1991,10,5,2,ALIPURDUARS,ST,INDRA MOHAN RAVA,BJP,79994,3,11.56,,,,11.56
West_Bengal,1991,10,5,2,ALIPURDUARS,ST,LAISO ORAON,BSP,5606,4,0.81,5,LAISO URAON,1,0.46
West_Bengal,1991,10,5,3,JALPAIGURI,GEN,JITENDRA NATH DAS,CPM,364285,1,50.15,1,MANIK SANYAL,0,-3.06
West_Bengal,1991,10,5,3,JALPAIGURI,GEN,TUSHAR KANTI CHOUDHURI,INC,249929,2,34.41,2,SRIRAM SINGH,0,-3.41
West_Bengal,1991,10,5,3,JALPAIGURI,GEN,SISIR LAHIRI,BJP,77741,3,10.7,7,SHISHIR LAHIRI,4,9.85
West_Bengal,1991,10,5,3,JALPAIGURI,GEN,CHITTARANJAN SARKAR,BSP,6305,6,0.87,6,CHITTA RAJAN SARKER,0,-0.04
West_Bengal,1991,10,5,3,JALPAIGURI,GEN,AMAL ROY,CPI(ML),5229,7,0.72,4,INDRA PRASAD CHOWHAN,-3,-0.65
West_Bengal,1991,10,5,4,DARJEELING,GEN,INDER JEET,INC,354645,1,48.07,,,,48.07
West_Bengal,1991,10,5,4,DARJEELING,GEN,ANANDA PATHAK,CPM,302748,2,41.04,2,ANANDA PATHAK,0,3.39
West_Bengal,1991,10,5,4,DARJEELING,GEN,ANKESH ACHARJYA,BJP,54969,3,7.45,,,,7.45
